,mean_0_mid,variance_0_mid,skewness_0_mid,kurtosis_0_mid,median_0_mid,iqr_0_mid,q25_0_mid,q75_0_mid,pers_entr_0_life,alps_0_life,mean_0_life,variance_0_life,skewness_0_life,kurtosis_0_life,median_0_life,iqr_0_life,q25_0_life,q75_0_life,mean_1_mid,variance_1_mid,skewness_1_mid,kurtosis_1_mid,median_1_mid,iqr_1_mid,q25_1_mid,q75_1_mid,pers_entr_1_life,alps_1_life,mean_1_life,variance_1_life,skewness_1_life,kurtosis_1_life,median_1_life,iqr_1_life,q25_1_life,q75_1_life
0,-0.7055888776170792,1.243989938938626,2.3218900230614814,2.8039416098408627,-0.8320048189671637,1.9815182598915961,-0.2700444226768611,1.798261882130251,-0.24477090147690594,1.960192548339412,-0.7245468756731468,-0.19009541731822918,0.9487835578121827,0.9732449104766978,-1.090166431990204,-1.2338240434230892,-0.8956227252291439,-1.2490926099580628,-0.20782336601018744,-0.3245198346293435,0.5037398440933248,-0.11115232918159287,-0.6124401388115364,-0.03964117449618899,1.5204881039848295,0.29040752022848404,2.6889436988067525,-0.48156573374920464,-0.7460152297132164,-1.7377007245048164,0.058326557925946036,0.12868574188346918,0.7330114502753972,0.0954367193481705,-0.02914072016568808,0.09443889329675302
1,1.94978859102874,2.889676915570021,0.7349684682336197,1.1046677531643068,-0.4649441672609327,2.577094110478304,0.1676038239739113,2.6433591121870044,-0.22478001830676586,2.393251085425588,0.7330192565698932,0.7359325987235087,-0.8277604209171858,-0.784110445233093,-0.35934044168085094,-0.358000698566436,0.144521177485933,-0.3437559000645783,0.9393874606486272,-0.5198646561728625,-2.666614698425646,-2.0845749483570897,1.2936403801263778,0.7276446075898888,1.5860374265786898,1.0167446007628194,1.8517298641153181,-0.5694076931302016,1.1075824189188652,-0.5024860042225942,-0.7335467140946492,-0.5347114836837857,1.8293381789058019,1.744537873373658,0.09879947137093567,1.739447263885448
2,1.0568192120500925,1.8112491810671945,1.1713794302379745,1.5731318108786143,-0.1784985716014192,2.2522811666395857,-0.1614402150857507,2.1294110898028955,-0.14954603862658905,2.6919226413532513,0.08519889950235918,0.35345330182152335,-0.0499346745588649,-0.0070738579703160265,-0.605050077215621,-0.7311104477348254,0.3187706902014986,-0.7009284614875644,-0.6422969995139575,-0.7565028831246797,-0.8244675111162479,-1.8164669632636754,-1.4500551055045205,-0.033134070446769304,1.0924393520975968,0.2043329548913588,2.1330960698075443,-0.5444664349136706,-0.3307570603552667,-1.4098441079610864,-0.2070965482690203,-0.08273950745981923,0.03002017125141087,0.1727579340944438,-0.27227940571741666,0.16638045740040847
3,1.0444548582598407,1.9207233049121502,1.044831175045509,1.2036697963593148,-0.48255642702997525,2.7803169610788023,-0.30316063234559804,2.56765640343884,0.039211415554546186,2.795884174219567,-0.39606870880131595,-0.12385095017387279,0.29735521901739315,0.3726768759968683,0.3143986950429843,-0.3496494480698729,0.06325179743589256,-0.33933433167439764,0.0367511904420494,-1.3827235078033013,-1.580891502391573,-1.4328671891458789,1.0559055389001395,-0.2136732951323458,1.982413221072526,0.22826750553461347,1.626314430997025,-0.4578706583138118,-0.08101102309469946,-1.2357086215855653,-0.4946127183922938,-0.355013866917125,-1.032823586395588,-0.4547548708266065,-0.36099496619563815,-0.4604085501731177
4,-0.3543490859115021,0.7520752965703701,0.6635430417523539,0.2918643097316917,-0.6197494575819243,2.5212183360213385,-0.8942084049747019,1.9647777715882404,-0.260078594682479,2.366262063338258,0.10616030207152959,0.27814839309227846,-0.4215018613578877,-0.36643331989563316,0.3426212912080847,-0.2884709800246424,-0.12561891894697746,-0.28817179778511426,-1.6270748599170202,-0.45197291646235516,-0.14348235177697938,-1.3335904035434323,-2.2829456539782127,0.056385459681282064,0.7078695588661752,0.20467099968276065,1.6379675895650956,-0.2466025144002151,0.627895878382097,-0.719970655731405,-0.7307230327899593,-0.5642393685510825,0.031298808383089544,0.42922521430921834,-1.1501752412155177,0.40351661354812435
5,-0.08165146168463891,-0.1321336967882109,1.1970699602408768,0.8921070242146002,-0.6464787376977754,1.4288750253192202,0.7381885746825372,1.844455641453905,-0.7302139762864766,2.0197133962124276,-0.5126232796316665,-0.13895839527741016,-0.08097491246282265,-0.03256729662661079,-0.9998832889159615,-0.24351626941394683,-0.6128722968184547,-0.26666945363164646,-0.9721772164044108,-0.011193755499771545,-0.20194657770666208,-1.8781544930833496,-1.7162385017479227,0.30430043117159544,0.3551108637574263,0.3588848586332211,1.1850696106193004,-0.5652236330247619,0.4830510068126443,-0.8831552345081723,-0.8561026547965845,-0.665437254098702,0.1737282263918693,-0.565858988527614,0.5147256210014348,-0.5528224353322339
6,-1.3600436378040874,0.40597417692283927,1.7561102643436481,1.2521331158933076,-0.9090950966748119,1.3429064439083451,-0.3273493306375307,1.1339693724137554,-0.9007165764305667,1.9540588786068105,-0.600631904878489,-0.1778187988627247,-0.067177646100754,-0.024440136015374477,-1.6896971282800244,-0.08313104574044099,-1.111500148151426,-0.1327029088483814,-0.3968227010856437,0.1307844165278354,-0.6746032081511838,-1.8864233135102721,-0.3253839927172994,0.11573994865166937,0.4194194509970671,0.1976930811357446,1.434437014984157,-0.6759310359722094,-0.05436569620220222,-1.2936138032134452,-0.6582306369987564,-0.4870991874236797,-0.4205093451359711,-0.7391617003298826,0.16954765237798033,-0.7326026656117904
7,-0.13716955950552306,0.46252059269555124,0.9780761508929556,0.6267355535834092,-0.44831190012009664,1.1569130191540886,0.9509652366802834,1.7008087475683482,-0.8894788366991048,1.908236559872964,0.32487611902673785,0.43912982656492333,-1.2031951010551247,-1.157028368745401,-0.5016459067891674,-1.0588056746057763,-0.4552312676189095,-1.0574378039521473,-1.4488999371433744,-0.18152978948047852,0.0331058670471126,-1.5247184846101902,-2.7897803195624182,0.1517436426825748,0.4038528776706527,0.227763539776972,1.5603298799077276,-0.4116825398250105,-0.07891174778507606,-1.2376829129688356,-0.6951916306682493,-0.556816333404878,0.2694515212218456,-0.1310458699581027,-0.407474898479123,-0.1389937275684063
8,1.9089975908321253,0.7351094684076651,0.391508079200301,0.501584529761911,0.7679953467725457,0.8283075239453254,1.9553600317673383,1.9659929730659944,-0.5668700651862247,1.8860264762619738,0.49927441530798783,0.4630488973907994,-1.1754503061695618,-1.1277818530698742,0.11888055988715847,-0.2712267861582477,0.10586686407389802,-0.2606020954466954,-1.9432004618548913,-0.12022807867990759,0.3656199595548993,-1.3058771245360872,-3.3944864912728647,0.18723668551235714,-0.4667153403863704,0.07336627709507945,0.8587547999150689,-0.3263592880019104,0.18614480261479327,-0.8948244487063377,-0.8231426040598827,-0.6760842692545233,-0.8828087448752825,-0.6148865339350736,-1.163715718926944,-0.6365990459793442
9,-0.7696234029349757,-0.18441233887928846,1.6891903202557632,1.592903513738639,-0.6379614174743785,-0.7245013813497666,1.2058384722440394,-0.007504782279893155,-0.5444298851165275,1.5246248833681344,0.33109641130716844,0.3969979426774394,-0.8919445498492299,-0.8743836777794465,0.6358347962218361,-0.941937618410186,0.13740837500108488,-0.9156726674171771,-0.4491410500421245,-0.007975659616080235,-0.8895237260105798,-2.056233341424676,-0.3444428036619107,0.36408152433986096,0.4206503141280713,0.42848039289395723,1.329519622834198,-0.1436573115567203,-0.16145468506246,-1.1224009695258292,-0.6386906120586665,-0.5407369758715881,0.9431766436356187,-1.0450280899740965,0.3257332588146569,-1.0339635978561068
10,-1.276027601359871,0.014450252754854816,1.8906406540644105,1.6126481279170373,-0.8083014914532147,-0.2736916046194845,-0.16307644468709753,-0.3660226700386714,-1.3477237810208584,1.2204586618300204,-0.21103123721753503,0.20460715053273246,-0.7241159871823152,-0.7143045247953477,-0.49192869224921704,-0.7276457879542211,-0.3242345255703783,-0.7272314984636091,0.7040252994928966,0.45794761630560665,-1.3509568720480623,-2.175496752021343,0.7753756580896906,1.4762995559114933,0.633381370083648,1.5066730076775505,1.24602995054522,-0.16220022543628104,-0.2525424315087112,-1.2784985947843948,-0.7193333656950229,-0.6192739448722279,-0.6416105722815602,-0.4489634864095272,0.3270800755675068,-0.44031320584370587
11,-1.5987988339594918,-0.35305859952454455,2.0540974527797533,2.067548752844542,-0.7381365114890008,-2.8238988657444346,-0.06318009547374392,-2.8257777459421307,-1.1540375451099605,1.4585036107582838,-0.8156596485837666,-0.25944156896344545,0.23302594466839244,0.25556453412874447,-1.1931689661754308,-1.5610323690987093,-1.0899214505480823,-1.57835424859074,0.18011494917267076,0.7247756798257894,-0.6687503375604963,-2.0888962415239036,-0.23517974235347774,1.3048273621712976,0.7350742911289709,1.3693883836860155,1.3714167237939747,0.1624079875230681,0.4759131748817675,-0.6876491229303451,-0.8675872323597488,-0.7546447625713018,1.9070924326846832,-0.36106265889204464,1.6048330137853728,-0.32616606635791284
12,-0.8131339690136798,0.22846846679218327,1.275662402644371,0.994763508210222,-0.7788239599460701,1.456816973769391,-0.026774492477105186,1.4229303989124542,-1.1665579883607298,1.2788941304066899,0.18379717470743626,0.6072604614278326,-0.7833652436723906,-0.7903574374236638,0.3368513998522662,-1.3931144008675829,0.1799928829607592,-1.3553417451870473,1.0300081334027076,0.7760818125074301,-2.256876285590067,-2.7019995378015382,1.1601926238558897,1.9092075021277666,0.5436611692064822,1.8892111940370233,1.2650736846601387,0.11303635961724383,0.08941781299727374,-0.7964868180515624,-0.6247605472697731,-0.5457200051464601,0.7229281257782504,0.2885424015147222,0.2850606780539028,0.2932959344793281
13,-0.9672939924856339,-0.2972796229735336,2.018566949962571,1.8973279217460444,-0.7296119051169496,-2.1698684216323314,1.6496528694599795,-1.1742790356706376,-0.9184950775918818,1.5742979899467948,0.5033875677360155,0.8246022982046359,-0.9646896034964709,-0.9696639067943948,0.12381781161163015,-1.193993407449967,0.8426349475235796,-1.1298303295324599,0.10322661071769994,0.21046880364059345,-1.6008055584080174,-2.316287911222141,0.7826228538374496,1.4815586606513806,1.0119392328604917,1.593019239961723,1.1473409638287317,-0.011147822626872238,-0.0604698816219688,-0.8736847390958555,-0.5242102120870232,-0.44734134900491634,0.6994634812117985,-0.42745555195427154,-0.6034455854276201,-0.43826959966955203
14,-0.046430884098716214,-0.3420770173832938,0.8750882717855105,1.15727522609489,-0.386821068722872,-1.307587240888817,1.5719986318423638,-0.36834247704826395,-1.1796948864135552,1.848006400250273,0.16418893357882447,0.7554454641866586,-0.4854038485183905,-0.4880073134011889,-0.3075465282109907,-1.1736867740136838,-1.406428699259165,-1.213816450807719,-0.10243586363148345,0.20301759224662483,-0.9725462861239135,-2.053014715648776,-0.2604760178318834,1.406348106039996,1.114637144008257,1.5453055075765783,0.8487866232777298,-0.06245683612324849,0.6004688559193607,-0.3180753736531866,-0.7000388678644526,-0.5834439674807742,1.2453673930343754,-0.11207066986309326,-0.47559976034178975,-0.12151482891242572
15,-1.801148459830281,0.3279267019985311,2.3613315790151943,2.2555920963961884,-0.9062655872268904,-0.7704431925245361,-0.8958541997024669,-1.2868019859565538,-1.0303770987133791,1.8347094829206647,0.6667047042907018,1.1180082521729708,-0.9393843368174171,-0.9487673677978168,-0.09546786349203294,-1.2150128284705395,0.5102799681928177,-1.1657536333423277,-0.016269592545505647,1.1859315314262049,-0.37008558435345595,-1.3595867150106682,-0.32679333297921004,1.5212077555271908,0.4490506619435751,1.508691530836037,1.2726186902144239,0.04927268796078458,-0.18085705213327086,-0.885502077857345,-0.29259891620566436,-0.2392421853020065,-0.7937881378041879,-0.701567549982926,-0.5060679295980387,-0.7092307972111599
16,-1.3214780965045498,0.8457712310234986,1.7834433588696268,1.5413731477838148,-0.7431603527661609,0.010397732817412198,-1.6161570861266354,-0.9385966210389824,-1.0794348639936515,2.1335640185809277,1.3088930272858676,1.4468286880346024,-1.7516320472841669,-1.7062729099453717,-0.09988913397295769,-0.06159873286805859,-1.640907459699633,-0.13607434250204978,1.3672458503495037,1.0563053927613486,-2.0909956568999717,-1.6289800518875124,1.2410392523526719,1.7230790565355683,1.0539158692089714,1.8262431734038207,1.3128213886704476,0.615314664948018,1.3154003856888101,0.15217234519589148,-0.9171765533813641,-0.7696415095536896,0.590415586905322,0.5828593982753152,0.3564020286662893,0.5878925567205063
17,0.1936465240915497,1.301841776406793,1.1234320400840148,1.055971402216481,-0.6118668635286034,1.0041490328940958,-0.43827992463115745,0.7343077243383703,-0.8937233411414601,1.9230510134961503,0.8502261833901732,1.2222098964361232,-1.1129729995411415,-1.128081667377883,-0.06374462905534706,-0.31957240974987905,-0.42474939845898446,-0.3324295735637037,1.2324088711621515,1.0860823634264563,-2.1983279185990208,-1.8279786683584212,0.9035398335232204,1.890660919205453,0.19456706579190658,1.7968714039676785,1.101352040329311,0.3332354537292772,0.4487018514795056,-0.3031593978852374,-0.5651010438956557,-0.47216806722792837,0.6515967405271494,-0.39085820346863626,-0.4618133129683216,-0.39887301282630255
18,-0.18345334710142958,0.5586357123130321,1.6924104789569567,1.779859730606489,-0.41004269106770125,-1.4671481921199343,0.8859029098136137,-0.9287284612215215,-1.4967183427985182,2.1530747709965685,-0.6688684739865389,0.29186574348572314,0.2411610195904805,0.24453011707554329,-0.7651665002870817,-1.470547426247545,-0.982593871977929,-1.484826345910464,0.5880866895342719,0.47568283193404537,-1.3445628803437113,-1.5125115045803788,0.1419427209111718,1.5784381642345071,0.9106734164607647,1.6611553012889702,1.2511195313009995,0.33943795075237515,-0.16063985135608508,-0.8164507072382168,-0.417656234423337,-0.35652923328796104,0.25318675293003645,-0.40281221882112167,-0.6583505639092649,-0.41487051626712124
19,-0.5663864651586267,1.288774426474843,2.6805598625046705,2.9898159946554523,-0.7870344653657377,-0.7162317020120966,-0.46247697742328675,-0.978825703401555,-1.2417684528547173,2.149816858220981,-0.5799023240478894,0.35805486054053726,0.3002312697120391,0.28824233577644764,-1.0655008121448604,-1.3629783988087667,-0.37486232376979456,-1.3514666350611917,1.0506788837610097,1.2501662651703132,-1.7984652500094276,-1.825699122435778,0.9749191879023792,1.8714103672639135,-0.09824537887557268,1.7159897954166123,0.9731546765275545,-0.05740280999723724,0.27156568894243954,-0.5546217041482507,-0.48012860433274956,-0.37500797114835593,-0.6453461914032398,-0.4303675525431141,-0.775103648924075,-0.4447440804134806
20,0.4886927328347038,1.8343250919077216,1.6067823703056878,1.702312727603189,-0.5225442999916479,0.6989230635108608,0.03297100235751559,0.7095649373198024,-1.4360065562236406,2.3626474142640776,0.47939941079946896,1.103911974846179,-1.1100059093422856,-1.0948031059242245,-0.151482618251851,-1.3689160570993513,1.4153646774519388,-1.2746047981509367,0.5539945320922701,-0.4968064023252418,-0.7974867985032517,-0.6280884151711108,0.792647997067612,0.9031326954711723,0.9874985371596703,1.050837251881355,1.477882355695276,-0.0570937084794338,0.3745517595348171,-0.6227090196812003,-0.5353309078293197,-0.42817117359726353,0.40933285234777156,0.3821169321001047,0.3102150356907209,0.3870108476619553
