349.0,-0.6895986785459798,0.37448921662165185,0.024414208694190757,-0.1634958641490554,0.00799398205706177,2.8053520278211077,351.0,0.005,353.0,350.0,366.0,350.0,366.0
348.0,-0.6338698354658796,0.29377373187053424,0.011557765691443376,0.16306491020572236,0.05936099034769164,5.607851638551077,332.0,0.005,342.0,348.0,76.0,348.0,581.0
340.0,-0.8073242775702509,0.41736452110325833,-0.1345088587127929,0.07445901206432795,0.06217106165918293,11.764114926334237,341.0,0.005,345.0,340.0,370.0,340.0,6.0
350.0,-0.8304743160113383,0.3466751021641648,-0.11748172058696038,0.022505953574306334,0.0003617476999449267,2.5732469760984857,350.0,0.005,354.0,350.0,399.0,350.0,399.0
348.0,-0.7492265790059042,0.204352841777566,-0.04025954413403264,-0.06305526149449825,0.043019880081729474,5.960805314720487,348.0,0.005,437.0,348.0,80.0,348.0,521.0
350.0,-0.6577447766767122,0.4543782392254578,-0.06573431921246238,0.004000658903568605,-0.039102693297242495,2.352105439813445,350.0,0.005,338.0,350.0,150.0,350.0,5.0
350.0,-0.86844797989287,0.23582558964966496,0.009429968864966942,-0.016233774155151804,0.12415066493191955,3.501770980518286,350.0,0.005,350.0,350.0,360.0,350.0,573.0
339.0,-0.8316419882732505,0.24925919881760775,0.03409678222164927,-0.15025279649628082,-0.08206653825722639,7.427408700213016,356.0,0.005,339.0,350.0,488.0,350.0,570.0
336.0,-0.7899016180830329,0.3212583878964191,0.0119950453829632,0.14435629733597355,0.1854758502918941,16.622454692373203,349.0,0.005,336.0,331.0,456.0,331.0,597.0
344.0,-0.7293195113511027,0.3435441537390084,-0.13977966023546395,-0.0027017796076734117,-0.004718808699792548,12.246191244627857,354.0,0.005,343.0,344.0,141.0,344.0,2.0
353.0,-0.7267552864194377,0.40435454404187576,0.04619976303318239,-0.045383220545003954,-0.1201928231236441,4.812982443350484,360.0,0.005,353.0,353.0,353.0,353.0,559.0
350.0,-0.5095925534038601,0.618181178219507,0.009594801573965656,-0.2720400203913679,-0.3268277786553435,4.009488745463691,339.0,0.005,345.0,350.0,463.0,350.0,81.0
350.0,-0.7474241377292598,0.29746286924675464,-0.017326192298528123,0.037338102035200126,-0.0646686310381029,2.7401459815126636,346.0,0.005,350.0,350.0,544.0,350.0,118.0
347.0,-0.697173460646925,0.32044485290402647,-0.07147652809150733,0.022876500183108127,-0.05504871551954061,3.516020477756067,348.0,0.005,70.0,347.0,391.0,347.0,77.0
349.0,-0.7536611449003774,0.4138058380278928,-0.08224047839990202,-0.09661683938364625,0.10106947242531988,3.8889587295315953,349.0,0.005,349.0,354.0,193.0,354.0,355.0
352.0,-0.7142532113658091,0.417144284650074,0.13801755325946083,0.04292207627326253,0.10299526088647103,4.135117894329012,352.0,0.005,351.0,352.0,430.0,352.0,383.0
