0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7751646586345382,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.42444864059714316,1,1,1,1,1,1,4
0.9890763052208835,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7564979919678715,0.973490250010803,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.5247057333730459,4,1,1,1,1,1,2
0.9056385542168675,0.7105542168674699,0.7156626506024096,0.7156626506024096,0.7105542168674699,0.7156626506024096,0.9243052208835342,0.775283726522975,0.45756639696854023,0.46580124359114217,0.46580124359114217,0.45756639696854023,0.46580124359114217,0.8112579623797704,3,1,1,1,1,1,4
0.972562248995984,0.7156626506024096,0.7156626506024096,0.7002088353413655,0.7156626506024096,0.7097510040160643,0.9566265060240964,0.9347470580848949,0.46580124359114217,0.46580124359114217,0.42046505390947925,0.46580124359114217,0.4494364268253606,0.8998256671583746,3,1,1,1,1,1,2
0.9510361445783132,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.8783614457831326,0.8870041356422037,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.6964584403134813,2,1,1,1,1,1,3
0.984706827309237,0.9510361445783132,0.7156626506024096,0.7071807228915663,0.7156626506024096,0.7156626506024096,0.9729477911646587,0.9633386374830789,0.8868312646748425,0.46580124359114217,0.44203890773684923,0.46580124359114217,0.46580124359114217,0.9356558579998461,3,2,1,1,1,1,3
0.9240481927710843,0.7156626506024096,0.7156626506024096,0.7111325301204819,0.7156626506024096,0.7156626506024096,0.9413975903614458,0.8255755654312981,0.46580124359114217,0.46580124359114217,0.4533336732357198,0.46580124359114217,0.46580124359114217,0.858519342568004,2,1,1,1,1,1,3
0.9086265060240963,0.7156626506024096,0.7156626506024096,0.7140883534136546,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7909222125618858,0.46580124359114217,0.46580124359114217,0.46151762217020753,0.46580124359114217,0.46580124359114217,0.46580124359114217,2,1,1,1,1,1,1
0.9510361445783132,0.7156626506024096,0.7156626506024096,0.7140883534136546,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.8868312646748425,0.46580124359114217,0.46580124359114217,0.46151762217020753,0.46580124359114217,0.46580124359114217,0.46580124359114217,2,1,1,1,1,1,1
0.9400481927710843,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.854713631692049,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,3,1,1,1,1,1,1
0.7565622489959839,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.7140883534136546,0.8114698795180723,0.5251747078563306,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.46151762217020753,0.49284254089798124,2,1,1,1,1,1,5
0.9137028112449799,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.8906666666666667,0.7912035340809389,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.7045504517062494,3,1,1,1,1,1,6
0.9510361445783132,0.9510361445783132,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.9791164658634538,0.8868312646748425,0.8870041356422037,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.9499784893596505,2,2,1,1,1,1,3
0.9469236947791164,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.7156626506024096,0.9566265060240964,0.8713921307546478,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.46580124359114217,0.8998256671583746,3,1,1,1,1,1,2
0.9095582329317269,0.89914859437751,0.7140883534136546,0.7522570281124498,0.7140883534136546,0.7140883534136546,0.9495903614457831,0.7829209532914682,0.7696189977470965,0.46151762217020753,0.5074677909717293,0.46151762217020753,0.46151762217020753,0.8742349187071249,3,2,1,1,1,1,4
