frame,mean_0_mid,variance_0_mid,skewness_0_mid,kurtosis_0_mid,median_0_mid,iqr_0_mid,q25_0_mid,q75_0_mid,pers_entr_0_life,alps_0_life,mean_0_life,variance_0_life,skewness_0_life,kurtosis_0_life,median_0_life,iqr_0_life,q25_0_life,q75_0_life,mean_1_mid,variance_1_mid,skewness_1_mid,kurtosis_1_mid,median_1_mid,iqr_1_mid,q25_1_mid,q75_1_mid,pers_entr_1_life,alps_1_life,mean_1_life,variance_1_life,skewness_1_life,kurtosis_1_life,median_1_life,iqr_1_life,q25_1_life,q75_1_life
740,1.2262999444475442,-0.436070957327256,-0.20560520689943862,0.6767459763139503,1.5309195810078386,-1.3752821381537823,2.0758119116486253,0.6128041558684754,2.198476984646275,-2.136663287849072,-1.7088802925715747,-1.7557576697810386,-0.3518360401485562,-0.10278960837561364,-0.9835256634862168,-1.18287802474826,-0.6525382526887439,-1.2437632612810718,-2.0833015466073475,-0.8803866637828891,-1.2069879792392135,-0.2855453861885688,-0.6856438449394225,-1.4038374069423456,-0.6560076547388151,-2.29881663537613,1.3316586559812227,-1.400006430408658,-1.4749739907106754,-1.5743507636793845,-0.13239199987320827,-0.0758379888575421,-0.8251377943872574,-0.9938144669396508,0.8277673595901283,-0.9014042703616525
741,0.27464189190758237,1.0338785762339109,0.9452073580967618,0.025340210825229473,1.0368463998620905,-0.5397424018061979,-0.032582289466373454,-0.6545260705520537,1.2131339311139226,-0.36481166381824637,-0.06602610054926471,-0.4277925824563218,-0.21398102528936047,-0.14622102921222518,0.1428534027604185,0.40488049537245857,0.2900103772358526,0.44328968987653566,-0.1232201469408856,0.3016776764273258,0.25823946006877047,0.9593249559189729,-0.04141635970115859,-0.1025625059989413,0.4062239967147104,0.26042380428480755,1.062599886680176,0.8262795336798998,0.8864906169355096,0.2612793191495326,-0.6364642851288659,-0.4046565645904888,0.5532868481387672,1.1572793173035993,0.01745856900116709,1.1272294643185377
742,0.9329205645846563,-0.3072264170969009,0.5564158693997667,-0.0025393962312386252,-0.301044515170788,-1.0879887725108408,1.3282118029306471,0.15311995559756972,2.4938681798497515,-1.7283701380277352,-0.6835093172962314,-1.4795390322723636,-0.8444375730983653,-0.32912637356828056,0.6760877670937525,-0.9843348779670269,1.6888640854275054,-0.4467319080635856,1.7296441023901783,-0.9727505544239401,-0.4409449519159715,-0.966251829280159,1.8370571194766037,0.4721921887985891,0.993979236170871,1.5026555843942626,0.1956582292640716,0.278278695929469,-0.44292666105253364,0.007116330327462424,0.35923373602141456,-0.002279679957842449,-1.0114972195377603,-0.5664839816570483,-0.03426195870710768,-0.5538070757089839
743,0.07649929646441644,0.04704315803247375,-2.025622136262191,1.2584803996569076,0.6981032473799332,-0.934424531835425,0.8591687528068439,-0.16594122080592155,2.089402959878569,-0.343928253239421,-0.27834374787552213,-0.8499956268053764,-0.30478723641538064,-0.10627146294327432,0.29600907169963425,0.0019968797344798316,0.783927849561935,0.2084338710729289,-1.4976404510742687,1.446813511987523,-0.3220582684258849,-0.6468298507207325,-1.0990049870486462,0.5969875523533191,-1.4010438267952978,-0.6070708998229792,-0.31564488557677745,-1.4899215241036001,-1.8235474509049292,-1.4120371259044375,0.3350931240086276,0.17710621237885554,-1.222266936362496,-1.533255314053775,-0.7417807345368405,-1.5502391358337195
744,0.7867985138250152,-0.22859341015165513,3.4485139183938505,7.674951503189537,1.037901224120981,-1.5396572250948732,1.3121727185989511,-0.3827425157058019,0.1818516270195001,-0.6258126106441059,-0.05986325727725902,-0.491059986649428,-0.5889265855954604,-0.21885313705264423,-0.16646996263713898,1.0149605637214436,-0.08756756876284559,0.8965442261936262,-0.7937681264839859,0.3051454925352666,-1.065176856737552,1.4162289405044102,-0.9890617096762393,-1.7477888025546526,0.935090873840116,-1.2096574151375024,0.8027869103459977,-1.2007643630287412,-0.0298182938021695,-1.0714731695316793,-1.48617765735791,-1.089302242181955,0.7868646874159514,0.6918215241233462,0.6382485971024385,0.7234748473598704
745,-0.49375044766587844,-0.5206987217458688,-0.7345895028628142,-0.048363602604376964,0.14473521064400285,0.2126188715773249,-0.4212798328991911,-0.20075732767257848,0.7876869067379568,0.6147378166737346,0.7771920906714662,-0.10711466260148211,0.1019671941471006,0.06194171093949742,0.9789659278967114,-0.0038806223214869315,1.2800462461007704,0.33387334250911116,0.44804905468987083,0.5111638846834613,0.5614868314892377,0.8434215669780313,0.4358745943732805,0.5582481030136619,0.047684964222669844,0.7130629309360088,-0.22410446214205412,-0.9663186222288389,-0.764887424901372,-0.8455625172312418,-0.3792850614102572,-0.3193142478959814,-0.2705897944145282,-0.025524753386278267,-0.9998711719606881,-0.1038532006408557
746,0.9316692837927188,0.4491108588791932,-1.1892590211469924,0.24314882058245452,1.4359821532307417,0.5366621404417491,0.4147763997342386,1.0547313971980723,1.1926709464224887,-1.5848339435386745,-1.1578414157926253,-1.3717098880219538,-0.4380279018418916,-0.20445456567267403,-0.23201207544690508,-0.9109491752812272,-0.1748586126859081,-0.8714719073012593,-0.006053052710896804,-1.678655493026193,-0.9519690909791273,1.983893611952611,0.15682137763360032,-2.244638307479225,1.1939169374877043,-1.5601287322137127,1.726129992712499,-0.1004588240109118,0.5672973948396315,-0.40245412258370145,-1.3847184429564325,-1.2065996963989574,1.1219431429159352,0.5918998846041069,0.7750676549182803,0.637079962055032
747,-0.01772419088458088,-1.035604574901401,0.23075201277878643,-0.2687975079492591,0.28550193291320874,-1.3555924000642738,0.6028986884816971,-0.9205382272910569,0.22244140228223422,-0.47526386829667977,-0.2505559045457193,-0.28883531337086843,-0.5795890406730014,-0.29625843359879117,-0.6626552117735613,0.3544680456782501,-0.8488818162720164,0.09742786325113094,-0.3544462804767759,0.5074108132761035,0.014638688930532814,-0.8634143148643851,0.8622742162103824,1.0126377244378997,-1.7679550043370476,-0.45572500346740685,0.8650806577304881,-0.7150975329407375,-1.1816728066418323,-0.8428645195312785,0.2926118447277457,-0.09371628009256903,-0.4365696964922789,-1.0961201401667424,-1.024911438856343,-1.1473521104006825
748,-0.6044080773034066,1.1655280287836798,2.3023816022053754,2.6635081760634094,-0.6045859916601197,0.7482582058778844,-1.1955340262593643,-0.40327540213177315,0.2590355246299474,0.16441719307356212,-0.1117520807827889,-0.13864845499513886,0.08881660424295851,-0.024429747132674002,-0.20989024960956626,-0.42454085258010443,0.5495603631749174,-0.23981265326432138,0.7164513387249646,0.24337974598089018,-0.8185633872367715,0.37608648799168626,0.6280035488451637,-0.5584725358654409,1.2177200405205395,0.4802459593059819,0.5560591547290369,-0.32405498387264847,-0.27300975543465855,-0.37531348459188235,2.054950505737048,3.6495421680844653,0.1128159077671995,0.09441692442326827,-0.1724104001549635,0.07822681931261753
749,0.6218386458261592,1.7646119480671953,-0.8225076754146996,-0.336984806629858,1.0951108333340172,0.31765032979231117,-0.028632220970926228,0.3346997925362516,0.5170205809668627,-1.6016086117233719,-1.4883414984862333,-1.3760927919837942,0.3034355117523911,0.08316472647558434,-0.24331896949097523,-1.8480507158325525,0.13182323669773607,-1.63971717433422,-0.21133946660805597,-1.0975877091686366,-0.2003852932687102,0.9707592382706994,-0.26955831056932844,-1.3780788361269871,0.7993055699278726,-0.8952839678300661,0.11264905166467849,0.41932370435364863,-0.118638910118224,0.3258446491427613,0.27893596986757857,-0.04097713007099973,0.21180370356422393,-0.9811571200469293,-0.737547833147444,-1.0128004070357008
750,1.1836560533684268,-1.1836702266042716,-0.8886842850353669,-0.4545458138375374,1.029284471368423,-0.5071862502973464,1.284407618652215,0.7741261940554736,0.5889242347667963,-0.2874644946178754,0.22918883975007495,-0.2289316856753837,-0.6167958482036793,-0.3172588087366463,0.4925017322583016,-0.09908626013183479,0.337872457210726,-0.0007239829224898758,-2.3920048689011923,-0.37929760252161393,0.49073912962204175,0.3349506852402365,-1.3083901667902622,-0.12174911005755859,-1.3620789551784347,-1.4304675018017774,-0.7796496365743996,-1.2428218680492604,-1.7832470391918755,-1.0576031932083587,0.3840982437762562,0.08580400652145065,-1.593835402742639,-1.3621688637391776,-1.3378504223494199,-1.4309075688717037
751,0.539426248855727,1.0098213253848636,0.9849283412264412,-0.05108589221992326,-0.10304427782987718,1.2790447614551055,-0.5751733689185111,0.8618817495436679,1.0739489631830195,0.0009160724139301928,-0.21670476601164088,-0.24891024724203617,-0.11732284158430624,-0.13152746281626893,0.15644544829889884,-0.2704507775053083,-0.27086221399267035,-0.31644001007376543,0.02731495373236083,-0.7801216910178941,0.7001208377218856,-0.29434881768937227,-0.5287183060378755,-1.2597533593280885,1.0110577072180642,-0.5539451238780758,0.6019236595175386,1.5917119861693858,1.4038490627318583,1.1446838992452504,-0.2964254116857984,-0.4158999389743709,0.744841040019429,0.8807238225535149,1.1217217737376939,0.9454566698541264
752,-0.03228347141987623,-1.2451207419223627,-0.04011519892965469,0.13880097812268025,-0.07198472534548643,-2.14799311162573,1.203464255234064,-1.196493772596989,0.8437057165323508,0.496871561455276,-0.5493889132418798,-0.005352358890318901,0.22843401688326015,-0.015703605815878922,-0.653228045764593,-0.489360308653434,-1.1398292669690497,-0.743826137552919,-0.8384048088870606,-0.7680277668604162,0.5607291435908762,-0.05242541355276229,-0.7171961887426973,-0.4717497535048696,-0.1761735421879949,-0.7307410828343123,0.7512677220965331,-1.322576995032578,-1.6021866626989576,-1.403201967682116,0.046479184640877975,-0.06867904740584184,-1.2215330441277208,-1.4909777992813589,-0.06326228523987991,-1.4554852443179245
753,0.7343993706459655,0.8218577461992976,-0.6834672271805482,-0.464101982003982,1.4362980565222836,0.0041638776957732765,0.5934651418603777,0.631711672832122,-0.609654956647561,-0.7082938543581637,-1.1195722337625884,-0.33494158474247987,0.4547930723220875,0.12074255865187256,-0.97116465483113,-0.9022179241935567,-1.0888622218884827,-1.10447019204721,-0.28934101195329454,-0.9344453975843436,0.7989863755230873,0.49567107189523973,0.24041375184232067,-0.7705044880618936,-0.3807009377174621,-1.2811944027292355,0.9564115497100361,0.2331793295843285,0.9366834880567654,0.009000756286690378,-0.9976571131581843,-0.9125438503342039,1.3017032757645777,0.23828334162054995,1.0982933349819743,0.31861213045929654
754,1.040389969575257,0.5592042404248734,-1.5694436674969934,-0.30912028672470215,1.7635474989186284,1.966272812441562,-0.07352430320441182,2.1813683686605656,0.7852977637496633,-1.9905212233332938,-1.6422633288253816,-1.5233505127193105,-0.2515060223709623,-0.13260143917109313,-1.3848944067121691,-1.580402097083401,-0.11334573681129476,-1.4618295462829813,-1.1791777334490037,-0.2850343344138913,-0.43349665536537696,-0.1303505283402174,-0.7748792943121098,0.6197206494021764,-0.8930268880577092,-0.10068437603347669,1.1554363305056523,-1.0291151343157503,-0.22302847078708382,-0.9646160030774856,-1.2147070228913535,-1.1355257398313288,1.0195271989122523,0.38726095330518917,-0.5302610300448548,0.3348361362242918
755,-0.6043814696937585,0.19552645761777537,1.2387407893194895,-0.040040883840133316,-0.9278323789565133,0.2720125137436695,-1.1233052742499101,-0.8741296679564161,-0.5128125679705366,-0.4042708058185205,-0.3166701331175444,-0.2434856377195565,-0.020039509258135062,-0.048821798954650365,-0.09719240790016263,0.07596695261015574,-0.8830809659734206,-0.16392759174795804,-0.35131073432082477,0.20806093801914594,0.7111062117876988,0.107656105903766,-0.06263269987901644,0.18782139531507838,-0.37641866149157904,-0.1302765245856272,0.488930622716368,-0.8717427358884374,-1.0521568242590482,-0.9135444667186996,0.9329944753885084,0.9794563086715931,-0.544150623642511,-1.2098827006035768,-0.516575502096303,-1.2178503611469484
756,0.31042142580999105,-1.022970786104206,-0.3395777647258694,-0.1558278157032781,0.2813943235307225,-0.9100636671460215,0.6833889560941817,-0.3236443618172418,1.0838061092136853,-1.7642295036281412,-1.3614860003888805,-1.4891472404850896,-0.26835755348496343,-0.10784699240898997,0.06353020416551583,-1.1237791643525683,-0.8048616312128473,-1.2303643644410347,-1.0036206391211628,-1.8750086677761963,0.020603394203455912,0.5532172546207076,-0.6933665373964135,-2.032533147662053,0.5181186994931224,-1.943729656375748,1.3766849243525707,-0.24583812698056057,0.2999054822398202,-0.7491666119224927,-0.6037324646916221,-0.31010041116535,1.4109794108383373,0.4957302031634722,1.5958313335173693,0.6083885370566056
757,1.0400232086589298,0.5908642041486142,-0.579612956642114,-0.3484580351103204,1.111983771612809,0.8857995028959607,0.3784943174208311,1.4175252411082426,-0.5191712496390036,-1.0898442857805861,-1.1546620065930417,-0.7092874488541555,0.20896837900624152,-0.04702456389624859,-1.6509209699729288,-1.595469776682318,-0.4025127353387536,-1.55169939094978,-2.0545718445938306,-0.25365525858635996,0.3460743898430799,-0.6931479067060013,-1.2774233327465825,1.21641447587651,-2.2945428898987843,-0.7085521661884013,-0.6023601150307699,-0.18259672157498497,-1.2150254431661975,-0.3852516141924768,0.9710539189858268,0.7900552555686774,-1.378102628266992,-0.8436484515382158,-1.3218155298793377,-0.9252019763841294
758,-0.7158461688053844,0.5571131291800414,-0.42466743208778684,-0.32962205551936535,-0.22489147781329116,-0.6638504970655785,0.09835135996883236,-0.6587966981725505,-0.2653865615700959,-0.9689729671766464,-0.8264953707854076,-0.6277977228264335,-0.09733207816482962,-0.06664179012347327,-0.8567868544280923,-0.039296142021913054,-0.6538388362974497,-0.20794125911892317,0.4242253329773011,-0.07803427668179327,-1.4210746972962693,0.2904133084191465,-0.07954110874682814,0.07229909739846652,0.9602974192578699,0.9923126667407821,0.1123552778141508,-1.5633783442733507,-1.2374852329143482,-1.4009583045204697,-0.6336019255809264,-0.6090019876187719,-0.8710973418668315,-0.7573358745286619,-0.700913731729588,-0.7921624858272868
759,-0.6526344898974524,0.0796611802794196,-0.205020470316897,-0.465419107107778,-1.1152255531892203,1.2043180647452942,-0.7141764836247501,0.6291878822574435,-0.23207739966058,0.1290571480075047,0.052231017623093304,0.09836738840001251,-0.2779500233199966,-0.19673625715623153,-0.47256694331506227,0.9257323949654382,-0.5703052864692786,0.688459221177269,-0.8718268482528273,-1.3399777510902537,-0.04810294765891281,0.29643324467672505,-0.8638236194207791,-0.6405284023960551,-0.4031539933235327,-1.1468237919344522,0.6803853660606646,-1.218434257739402,-0.34897896405848877,-0.9079126656644504,-1.1751282503673688,-1.2452689779636177,0.8834576941665315,-0.04294861429428656,-0.23743874236112614,-0.060547426375896704
760,1.3652148533140103,-0.9797931704829113,0.4429201971347935,-0.3381271725980746,1.041088278435628,0.26832934073399084,0.9212849799124015,1.2815137375599053,0.6593058054221189,-0.9631593888033697,-0.9713698436286122,-0.9762286579739952,-0.1432646019655825,-0.07520317805096953,-0.4126215518014327,-0.5846398545415765,-0.6083536115863695,-0.6900718177200166,0.623116634932526,-1.6114518819720471,0.9416607189872374,-0.2739320762868639,0.790389728922592,-0.4822480020610699,0.3771027669208614,-0.22143391092240614,1.6287158193731806,-0.23613636721325793,0.20554880575154466,-0.5525224816203349,-0.7862196451856323,-0.6119556745707094,0.6073091092931383,-0.35567272045269915,1.407783285540816,-0.23475358879929714
761,-0.06964587743232643,-1.678886691174619,0.3278536890182251,-0.41227089473093986,-0.21963260618722108,-0.5504152606799826,0.062230389067108566,-0.5666293356076649,0.16452373843000304,1.648188439116112,0.9449602425630091,0.8638664947072052,0.11985989589142908,0.020500252408009352,0.7208258233761654,1.1374806477484531,0.0662566042116996,1.0481003111476643,0.1106396887374298,-0.7914908648338359,0.5954654859082722,0.97924473382452,-0.35889215737027397,-1.3577986868856489,0.815174494680325,-0.856045487970329,1.324849832193293,0.3805747733110037,0.15309763576544855,-0.18890140667603972,-0.4223718363501502,-0.4799923826652495,0.19655521023681075,0.24188530872632444,1.0378001254664397,0.3173353852052531
762,1.9079443170517547,-1.3363946218499714,0.4960251707803223,-0.22792928881037652,1.5206995935127936,-0.7088753906549207,1.6297380056443,0.9072087464396603,0.48567052274712086,1.186240204587013,0.3353358772991861,0.7317366145292588,0.3921404367162713,0.10335014965825448,-0.165587780469879,0.5340723111940546,-0.5238204811106068,0.34584019551857337,-1.7091116212524948,-0.09913504087031844,0.20805187332762853,-0.9473418072391844,-0.7286190367829136,0.5980583823382405,-2.0666246509973445,-1.233590188797713,1.3763332120214964,-2.3845979211283623,-2.1385863115202115,-2.1870257717338943,0.23374078819582222,0.7307360545896802,-0.7475544341990126,-1.1403448829165674,-0.15325904018833542,-1.1214874993584787
763,0.8176091163976946,-0.07958955823168219,0.06518058994027014,0.13623417641180086,0.4453287854666473,0.2576528964075018,0.38870766420529035,0.7066408194884954,-0.09760191232487653,0.36081759718210044,-0.4107457320527355,-0.009525072850057659,0.21038821292774398,0.0046759964648769,-0.6885954034727523,0.4329304007419381,-1.1705994472727137,0.08372317660508331,1.2334902911471126,-1.0176683037751064,-0.5026082826928432,-0.5188025041306612,0.6405620870105199,-0.7363148701643243,1.8987454203771368,0.909781433955298,0.6213845379549294,-1.6828017446966212,-1.1442884167945926,-1.2404440423428122,-0.7195195923235151,-0.8657234167505748,-0.7194551143831633,-1.5458208878632782,-0.35685557717989386,-1.532042109460158
764,0.49766970311456826,-0.8453425994255415,0.12850781266862993,-0.06293134356626125,0.18673685931860015,-0.1595261635075858,0.3743985972775564,0.21223055744217525,0.32700604825584895,0.30599530833996724,0.9708873048736057,0.4206104256327281,-0.7093139484840256,-0.34391561402934684,1.32631214874276,0.7937605460677041,0.011557746089222309,0.7222486626944074,0.15830268230340175,-0.4641889443575356,0.4715199596977157,-0.022009011395670994,0.03202562767766795,-1.122296389238109,1.1777986231650714,-0.23216689481109432,0.13722701630070622,1.3422110469812027,1.6531954332677348,1.546721957089473,-0.80491112335936,-0.915545444704034,0.327230045746101,1.2535732129350685,0.2773207995990645,1.2414455790636114
765,0.5104803603853547,-0.7983985488116023,0.7746534061002586,0.1473729510207074,0.2692610072451649,-1.3829748661774461,0.7599118415571792,-0.7861313904473205,1.2536783226413726,-0.3979086509005911,0.5514556537734318,-0.5584424325759323,-0.6636742539368651,-0.2420671345638818,1.809333364474701,0.4372070299069918,1.0138372906594528,0.6633631760843658,-1.2678924273592351,-1.0221914855420686,-1.4235451893759992,0.2567105536298573,-0.8969078771456396,0.3521541652413489,-1.0681495490619664,-0.586077437604897,0.3811698917528889,0.583026409352858,1.0669353621686382,0.5971063703874018,-0.9814802346834299,-0.93553101574175,0.13979190875361802,1.5693801557439944,1.467862439130198,1.6427664612242734
766,0.19707974090339636,-0.7370448576684459,0.028237289874693556,-0.5442066672713485,-0.6367021461538703,0.9490333425250526,-0.15659497390259333,0.9249137653174128,0.4301124967342429,0.6278248942414731,0.29266571932967156,0.06418074294835209,0.2798312480027327,0.02394672488497555,0.14858595662887,-0.09601913510421943,0.5793011727291537,0.06568985859104425,0.25514971585527363,-0.693543031910238,-1.395160782247441,0.6948940952762437,0.5579589208207304,-1.4242167545756725,1.291474908494357,-0.48626703915701774,0.8407813864891557,0.5409127434035998,1.059084037010725,0.42683718455818065,-0.972799256540155,-0.9886818743608115,1.3012935482626213,1.0769969928788554,1.2264737130773131,1.1446781500596506
767,1.3768048660783647,0.11784132586492112,-0.04820025682942671,0.0446683250851383,0.8359267058192069,-0.1791993603841034,1.2370393551170422,1.1009091159846565,0.8242099543791728,-0.0685945914820545,-0.5162914260701585,-0.45340384134582645,0.5029660922955975,0.21107183290945392,-0.4837747615897083,-0.4891336906677568,0.1729087906406174,-0.397614572787138,-1.3903277426366418,0.20417968170460354,-1.6672195431864003,0.44454993396052417,-0.359154327138885,-0.06324131620682974,-0.8169992356992147,-0.8463085230150523,0.7428255345374324,-1.6265192115198284,-0.5717394653091895,-1.2391098523946864,-1.0755515597936125,-0.8695364640054993,0.39621685548974245,0.08571056039012878,-0.5836494999887744,0.03725592369928212
768,0.8394190855318375,-0.8768078979989608,-0.5248630333114372,-0.3276698633763128,1.4820827848269629,-0.36380692032224277,0.3527003469098605,-0.04538801942348854,1.8551672097034775,-0.13829284716184706,0.25168533420623157,-0.6289478496663289,-0.026060439481918978,-0.128432956156926,1.2621114622481284,-1.5045269267544121,2.2371143368260706,-0.7735565185750665,-0.255571925290906,-0.6562472945308097,1.0694858729562657,-1.1396734971305587,-0.1374614076516237,0.32065243380652414,-0.5351082930779363,-0.12099269282964127,0.1487001502024358,0.7206412501262195,0.8239954308363611,0.813715013818343,-0.2782742542780687,-0.27204594770876944,0.09140596363156775,1.3224933701452293,-0.5504570353421164,1.243073186507229
